path,sheet,test_name,message,issues,location,example
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2075372, (1, 'St_No'))",B3/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2075373, (1, 'St_No'))",B3/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2075374, (1, 'St_No'))",B3/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2075375, (1, 'St_No'))",B3/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2075376, (1, 'St_No'))",B3/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2075377, (1, 'St_No'))",B3/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2075378, (1, 'St_No'))",B3/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2075379, (1, 'St_No'))",B3/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2075380, (1, 'St_No'))",B3/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2075381, (1, 'St_No'))",B3/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2075382, (1, 'St_No'))",B3/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2075383, (1, 'St_No'))",B3/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2075384, (1, 'St_No'))",B3/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2075385, (1, 'St_No'))",B3/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2084380, (1, 'St_No'))",13/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2084381, (1, 'St_No'))",13/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2084382, (1, 'St_No'))",13/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2084383, (1, 'St_No'))",13/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2084384, (1, 'St_No'))",13/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2084385, (1, 'St_No'))",13/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2084386, (1, 'St_No'))",13/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2084387, (1, 'St_No'))",13/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2084388, (1, 'St_No'))",13/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2084389, (1, 'St_No'))",13/Z
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090829, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090830, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090831, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090832, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090833, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090834, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090835, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090836, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090837, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090838, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090839, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090840, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090841, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090842, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090843, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090844, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090845, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090846, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090847, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2090848, (1, 'St_No'))",z01/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091113, (1, 'St_No'))",z13/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091114, (1, 'St_No'))",z13/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091115, (1, 'St_No'))",z13/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091116, (1, 'St_No'))",z13/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091117, (1, 'St_No'))",z13/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091118, (1, 'St_No'))",z13/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091119, (1, 'St_No'))",z13/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091120, (1, 'St_No'))",z13/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091477, (1, 'St_No'))",z26/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091478, (1, 'St_No'))",z26/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091479, (1, 'St_No'))",z26/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091480, (1, 'St_No'))",z26/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091481, (1, 'St_No'))",z26/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091482, (1, 'St_No'))",z26/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091483, (1, 'St_No'))",z26/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091484, (1, 'St_No'))",z26/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091485, (1, 'St_No'))",z26/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091486, (1, 'St_No'))",z26/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091487, (1, 'St_No'))",z26/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091488, (1, 'St_No'))",z26/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091489, (1, 'St_No'))",z26/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091558, (1, 'St_No'))",z30/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091559, (1, 'St_No'))",z30/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091560, (1, 'St_No'))",z30/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091561, (1, 'St_No'))",z30/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091562, (1, 'St_No'))",z30/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091563, (1, 'St_No'))",z30/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091564, (1, 'St_No'))",z30/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091565, (1, 'St_No'))",z30/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091566, (1, 'St_No'))",z30/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091567, (1, 'St_No'))",z30/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091568, (1, 'St_No'))",z30/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091569, (1, 'St_No'))",z30/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091570, (1, 'St_No'))",z30/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091571, (1, 'St_No'))",z30/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2091572, (1, 'St_No'))",z30/
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801056, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801101, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801102, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801110, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801111, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801112, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801113, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801115, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801116, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801117, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801118, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801120, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801122, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801123, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801124, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801125, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801126, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801127, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801168, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801169, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801177, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801178, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801179, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801180, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801181, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801182, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801187, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801188, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801189, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801190, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801191, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801192, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801193, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801194, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801196, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801197, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801198, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801203, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801204, (12, 'DOXY(umol/l)'))",<1.34
data/5571723_Profiles_fromICES_ToCalculateAreaExtent_.csv,5571723_Profiles_fromICES_ToCalculateAreaExtent_,special_characters,Special characters found,,"(2801205, (12, 'DOXY(umol/l)'))",<1.34
